Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Clasificación,Unnamed: 28
SUPOSITORIOS-CREMAS-OVULOS,307019,,7598650000165,BETAMETASONA + GENTAMICINA + MICONAZOL + CLOROCRESOL CREMA X 15GR JL PHARMA,4.8,0.1,4.32,9,2025-04-30 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,307082,,8906130230138,BETAMETASONA 4MG/ML I.M/I.V BLISTER X10 AMP BRIXMEDIC,3,0.1,2.7,7,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,00473,,7707184161246,BETAMETASONA 8MG/2ML I.M/I.V FARMIONNI,0.5,0.1,0.45,192,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,303390,,7598677000025,"BETAMETASONA CREMA 0,05% X 20GR CLEO",2.1,0.1,1.8900000000000001,376,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,307745,,203571228228,BETAMETASONA FOSFATO DISODICO AMP 4MG/1ML I.M/I.V BLISTER X 10 AMP JMW,3.5,0.1,3.15,35,2024-08-30 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,104933,,731946648444,BETAMETASONA+CLOTRIMAZOL+NEOMICINA CREMA X 15 G ARTE MEDICO,1.6,0.1,1.4400000000000002,456,2024-12-30 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,00476,,7591619517841,BETARRETIN 0.025% CREMA 30G (TRETINOINA) MEDIHEALTH,7.82,0.1,7.038,4,2026-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,303904,,7591619517858,BETARRETIN 0.05% 30G (TRETINOINA) MEDIHEALTH,9.5,0.1,8.55,12,2026-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,105250,,7592782000055,BEVINDAZOL 400MG/10ML SUSP (ALBENDAZOL) VINCENTI,1.8,0.1,1.62,164,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
ONCOLOGICOS,308200,,8906130232156,BICALUTAMINDA 150MG X30 TAB BRIXMEDIC,43.4,0.1,39.06,6,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,00481,,7592637000100,BICARBONATO DE SODIO 5% 100ML BEHRENS,4.4,0.1,3.9600000000000004,97,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,,
RECETURA,308083,,7594001452096,BICARBONATO DE SODIO SOBRE 25G X 12 SOBRES RECETTEMARK,19.4184,0.1,17.47656,2,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,,
RECETURA,305595,,,BICARBONATO DE SODIO SOBRE DE 30GR X1 FARMAX,0.7,0.1,0.6299999999999999,1,2025-11-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303822,,8904324100922,BIOAFOLIC 5MG X 10 TAB CAJA X 20 BLISTER (ACIDO FOLICO) BIOVENEZUELA,5.4,0.1,4.86,10,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,104354,,8904324100410,BIOAIR 10-5MG X 10 TAB (MONTELUKAST+DESLORATADINA) BIOVENEZUELA,2.75,0.1,2.475,394,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303823,,8904324100311,BIOALERCET 10MG X 10 TAB CAJA X 10 BLISTER BIOVENEZUELA,3.5,0.1,3.15,39,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,307185,,7598455000254,BIOCAIN HIPERBARA AMP 0.05G/0.069G X 2ML ESPINAL CAJA X 10 AMP (LIDOCAINA - DEXTROSA) BIOGLASS,14,0.1,12.6,14,2023-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,307191,,7598455000285,BIOCLORFEN AMP 10MG/ML I.V-I.M CAJA X 10 AMP (CLORFENAMINA) BIOGLASS,4,0.1,3.6,2,2025-01-30 00:00:00,,0,,,,,,,,,,,,,,,,,
MMQ,104550,,7595651000354,BIOCLORHEX JABON DESINFECTANTE 2%  X 200 ML HMD,8.758,0.1,7.882199999999999,117,2024-10-10 00:00:00,,0,,,,,,,,,,,,,,,,,
MMQ,104554,,7595651000347,BIOCLORHEX SOLUCION DESINFECTANTE SPRAY 2% X 200 ML H.M.D,8.874,0.1,7.986600000000001,17,2024-10-10 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303964,,7591519000122,BIOCOR 40MG X 30 TAB (OLMESARTAN) MCK,9.67,0.1,8.703,23,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303965,,7591519317664,"BIOCOR HCT 20 MG - 12,5 MG X 10 TAB (OLMESARTAN  / HIDROCLOROTIAZIDA) MCK",3.22,0.1,2.898,33,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303966,,7591519316254,"BIOCOR HCT 20 MG - 12,5 MG X 30 TAB (OLMESARTAN  / HIDROCLOROTIAZIDA) MCK",8.1,0.1,7.289999999999999,26,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303968,,7591519316261,"BIOCOR HCT 40 MG - 12,5 MG X 30 TAB (OLMESARTAN  / HIDROCLOROTIAZIDA) MCK",10.57,0.1,9.513,25,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,105158,,1890403097991,BIOCUZOL (BETA+NEO+CLOTRI) CREMA 20G BIOVENEZUELA,2.8,0.1,2.5199999999999996,382,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307351,,8904210707020,BIOFLAZACORT 30MG X 30 TAB (DEFLAZACORT) BIO-MERCY,9.15,0.1,8.235,23,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307339,,8904210707136,BIOFLOX 500MG X 7 TAB (LEVOFLOXACINA) BIO-MERCY,2.1,0.1,1.8900000000000001,9,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307350,,8904210707143,BIOFLOX 750MG X 5 TAB (LEVOFLOXACINA) BIO-MERCY,2.12,0.1,1.9080000000000001,20,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307341,,8904210806204,BIOGAVALINA 75MG X 30 TAB (PREGABALINA) BIO-MERCY,4.94,0.1,4.446000000000001,29,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MMQ,104556,,7595651000408,BIOGEL GEL CONDUCTOR PARA ULTRASONIDO X 250 ML HMD,2.262,0.1,2.0358,2,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,306617,,8904324101585,BIOGRA 100MG X 4 TAB (SILDENAFIL) BIOVENEZUELA,1.1,0.1,0.9900000000000001,532,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,306269,,8904324101714,BIOGRAMAX X 4TAB (SILDENAFIL 50MG + DAPOXETINA 30MG) BIOVENEZUELA,2.05,0.1,1.8449999999999998,197,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307814,,7591585214942,BIOLETISAN FORTE X 20 CAP. LETI,4.95,0.1,4.455,73,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307335,,8904210707051,BIONAPRIL 10MG X 30 TAB (ENALAPRIL) BIO-MERCY,1.42,0.1,1.278,190,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307336,,8904210707044,BIONAPRIL 20MG X 30 TAB (ENALAPRIL) BIO-MERCY,2.07,0.1,1.8629999999999998,12,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307334,,8904210707068,BIONAPRIL 5 MG  X 30 TAB (ENALAPRIL) BIO-MERCY,1.75,0.1,1.575,370,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303827,,8904324100342,BIOPLATELET 75MG X 10 TAB CAJA X 10 BLISTER (CLOPIDOGREL) BIOVENEZUELA,8,0.1,7.2,17,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307490,,8906102520083,BIOPROFEN 200MG X 10TAB  (IBUPROFENO) CAJA X 10 BLISTER BIOVENEZUELA,5,0.1,4.5,8,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,307374,,7595481001262,BIOS BARRA DERMOLIMPIADORA CLINE HERBAL  80G,1.856,0.1,1.6704,73,2026-08-30 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304796,,7595481001279,BIOS BARRA DERMOLIMPIADORA CLINE LAVANDA 80G,1.856,0.1,1.6704,190,2026-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304787,,7595481000265,BIOS BARRA DERMOLIMPIADORA NEUTRA X 90 GR,1.9952,0.1,1.7956800000000002,135,2026-12-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,00484,,7595481000234,BIOS BARRA DERMOLIMPIADORA PIEL GRASA X 90 GR,1.9952,0.1,1.7956800000000002,246,2026-10-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304785,,7595481000241,BIOS BARRA DERMOLIMPIADORA PIEL SECA X 90 GR,1.9952,0.1,1.7956800000000002,128,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304793,,7595481000074,BIOS BIPROX LOCIÓN ESPUMOSA X 400 ML,14.036,0.1,12.6324,53,2024-10-30 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304781,,7595481000081,BIOS CHAMPU FORMULA ANTICAIDA X 200 ML,12.18,0.1,10.962,13,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304782,,7592512000966,BIOS CREMA HIDRATANTE Y RESTAURADORA X 120 ML,8.7812,0.1,7.90308,11,2025-12-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304783,,7592512000959,BIOS CREMA LIMPIADORA HIDRATANTE X 60 GR,6.496,0.1,5.846400000000001,23,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304788,,7595481000036,BIOS MAX PROTECTOR SOLAR GEL SPF 50+ 120 CC.,19.604,0.1,17.6436,18,2025-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304791,,7595481000043,BIOS SCRUB GEL FACIAL HUMECTANTE X 120 ML,10.556,0.1,9.500399999999999,10,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304790,,7595481000029,BIOS SYNDET LIGHTFILL LOCION LIMPIADORA X 400 ML,12.644,0.1,11.3796,12,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,304795,,7595481000050,BIOS TÓNICO ANTICAIDA CAPILAR X 120 ML,7.424,0.1,6.6816,14,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,00487,,8906102522858,BIOSPIRINA 81MG X 100TAB FRASCO (ASPIRINA) BIOVENEZUELA,3.55,0.1,3.195,67,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,307342,,8904210707150,BIOSULFIL 1% CREMA X 30GR (SULFADIAZINA DE PLATA) BIO-MERCY,3.92,0.1,3.528,100,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307810,,7591585217141,BIOTALOL 10MG X 30 COMP (BISOPROLOL) LETI,5.45,0.1,4.905,97,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,00488,,7591585217172,BIOTALOL 2.5MG X 30 COMP (BISOPROLOL) LETI,3.55,0.1,3.195,3,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,304154,,7591585217165,BIOTALOL 5MG X 30 COMP (BISOPROLOL) LETI,4.7,0.1,4.23,20,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307337,,8904210707013,BIOTAMSUL 0.4MG X 30 TAB (TAMSULOSINA) BIO-MERCY,3.51,0.1,3.159,13,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307344,,8904210707105,BIOTELMIC 40MG X 30 TAB (TELMISARTAN) BIO-MERCY,3,0.1,2.7,294,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307340,,8904210707099,BIOTELMIC 80MG X 30 TAB (TELMISARTAN) BIO-MERCY,5,0.1,4.5,287,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,104395,,8904324100328,BIOTIOFEN 4MG-400MG X 10 TAB (TIOCOLCHICOSIDO + IBUPROFENO) BIOVENEZUELA,3.1,0.1,2.79,61,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,304749,,7640137710118,BIOTOPIX PHOTOPROTECT SPF 50+ X 50GR LSI,23.838,0.1,21.4542,1,2026-06-30 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,303431,,7709947559796,BIOTRIZINA 1% X 30G (SULFADIAZINA DE PLATA) BIO ESTERIL,3.4,0.1,3.06,49,2024-11-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,305685,,7592430000758,"BIOVITAL X 30CAP COSMELAB (CURCUMA,MORINGA, VIT E,SELENIO)",10.7,0.1,9.629999999999999,12,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303824,,,BIOVITAMINAS X 10 TAB CAJA X 10 BLISTER BIOVENEZUELA,5.95,0.1,5.355,147,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,104331,,7592432002576,BIPRIN 300 MG X 10 TAB (PIRIDOXINA VITAMINA B6) VIVAX,2.76,0.1,2.484,104,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,302471,,7592349723618,BIPROLIL 2.5MG X 15 TAB (BISOPROLOL) VARGAS,2.82,0.1,2.538,41,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,302470,,7592349723557,BIPROLIL 5MG X 15 TAB (BISOPROLOL) VARGAS,3.16,0.1,2.8440000000000003,58,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,306940,,8904178903991,BISACODILO 5MG X 10 TAB ARTE MEDICO,1.2,0.1,1.08,256,2025-03-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,105175,,7406076103523,BISOBLOC 10MG X 30 TAB (BISOPROLOL) GLOBAL FARMA,5.6,0.1,5.039999999999999,9,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307523,,7406076106029,BISOBLOC 5MX 30TAB (BIIOPROLOL) GLOBAL FARMA,4.5,0.1,4.05,45,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,302713,,7406076105022,BISOBLOC HCT (BISOPROLOL 2.5MG + HCT 6.25MG) GLOBAL FARMA,5.9,0.1,5.3100000000000005,22,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307227,,8906131870067,BISOPROLOL  5 MG X 10 TAB KLOMDAY,1.05,0.1,0.9450000000000001,147,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,104567,,7597758000091,BISOPROLOL + HIDROCLOTIAZIDA 2.5MG/6.25MG X 15 TAB ALESS,2.7,0.1,2.43,2,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,306152,,7591585377142,BISOPROLOL 10MG X 20 COMPR GENVEN,3.95,0.1,3.555,16,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,00498,,7598176000205,BISOPROLOL 10MG X 30 TAB ANGELUS,3.6,0.1,3.24,69,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,104088,,720524031143,"BISOPROLOL 2,5 MG X 30TAB LATTAN",2.6,0.1,2.34,1,2024-12-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,306150,,7591585377173,"BISOPROLOL 2,5MG X 20 COMPR GENVEN",2.4,0.1,2.16,238,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,305865,,8906130230893,BISOPROLOL 5 MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,5,0.1,4.5,6,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,306151,,7591585377166,BISOPROLOL 5MG X 20 COMPR GENVEN,2.15,0.1,1.9349999999999998,82,2024-01-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303167,,7590027002680,BISOPROLOL 5MG X 20 COMPR SPEFAR,2.21,0.1,1.9889999999999999,264,2024-08-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,104668,,720524031150,BISOPROLOL 5MG X 30 TAB LATTAN,3.3,0.1,2.9699999999999998,482,2024-12-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307228,,8906131870050,"BISOPROLOL FUMARATO 2,5 MG X 10 TAB KLOMDAY",1,0.1,0.9,92,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,308238,,7598869000062,"BISOPROLOL FUMARATO 2,5 MG X 30 TAB NIO PHARMACEUTICAL",1.8,0.1,1.62,38,2024-01-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307860,,7590027000891,BISOPROLOL HIDROCLOROTIAZIDA 10MG - 6.25MG X 20 COMPR SPEFAR,2.1,0.1,1.8900000000000001,91,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303168,,7590027000730,BISOPROLOL HIDROCLOROTIAZIDA 5MG - 6.25MG X 20 COMPR SPEFAR,1.93,0.1,1.7369999999999999,82,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,306341,,7598852000246,"BISOPRUNI 2,5MG X 30TAB (BISOPROLOL) UNIPHARMA",2.1,0.1,1.8900000000000001,134,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,304398,,7467922681626,BISOPRUNI 5MG X 30TAB (BISOPROLOL) UNIPHARMA,3,0.1,2.7,18,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,00505,,7591243805338,BLOCAX 8MG X 30 TAB (CANDESARTAN) BIOTECH,3.35,0.1,3.015,68,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,307974,,7591243805420,"BLOCAX PLUS 16MG-12,5MG X 30 TAB (CANDESARTAN + HCT) BIOTECH",6.3,0.1,5.67,9,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,00506,,7591519000405,BLOKXA 10MG X 14 TAB (RIVAROXABAN) MCK,3.82,0.1,3.4379999999999997,5,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303376,,7591519000412,BLOKXA 15MG X 14 TAB (RIVAROXABAN) MCK,4.4,0.1,3.9600000000000004,4,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,303377,,7591519000429,BLOKXA 20MG X 14 TAB (RIVAROXABAN) MCK,11.95,0.1,10.754999999999999,4,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,306262,,7506339349047,BODY SPRAY OLD SPICE FRESH SPRAY X 96GR P&G,5.22,0.1,4.6979999999999995,48,2024-01-25 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,306254,,7506339390278,BODY SPRAY OLD SPICE LEÑA SPRAY X 96GR P&G,5.22,0.1,4.6979999999999995,22,2024-01-26 00:00:00,,0,,,,,,,,,,,,,,,,,
MMQ,304266,,723592772598,BOLSA RECOLECTORA DE ORINA PEDIATRICA X 100ML BRIUTCARE,0.232,0.1,0.2088,3,2026-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,303901,,7703333007618,BONAVEN LOCION LIMPIADORA X 120ML MEDIHEALTH,15.0916,0.1,13.58244,1,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,,
RECETURA,104587,,7599028000626,BORAX SOBRE 20 G LYA,1.41,0.1,1.269,34,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,,
RECETURA,305348,,7594001452102,BORAX X 25 GRS CAJ X 12 SOBRE RECETTE MARK,11.31,0.1,10.179,21,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,103244,,7591808525060,BOROCANFOR CREMA PLUS 80 GR VITA,3.712,0.1,3.3408,22,2025-08-30 00:00:00,,0,,,,,,,,,,,,,,,,,
MMQ,307095,,7594001085799,BRAGUERO P/ HERNIAS T-S BEIGE FORMA ELASTICA,38.512,0.1,34.6608,1,,,0,,,,,,,,,,,,,,,,,
TABLETAS,304729,,7591243807127,BRAL 500MG DISPENSADOR X 100 TAB BIOTECH,15.6,0.1,14.04,7,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,305528,,7591818111031,BREXIN 100MG/ML GOTAS X 15ML (ACETAMINOFEN) COFASA,2.49,0.1,2.241,33,2025-04-30 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,00520,,7591818716755,BREXIN FORTE 650MG X 10 TAB (ACETAMINOFEN) COFASA,1.95,0.1,1.755,205,2025-08-31 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,307606,,7591818213407,BREXIN JBE 180MG/5ML X 120 ML (ACETAMINOFEN) COFASA,2.36,0.1,2.1239999999999997,294,2025-10-31 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,307057,,8904306502454,BRIMONID GTA OFT 0.2% X 5ML (BRIMONIDINA) PRISM,4.5,0.1,4.05,16,2023-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,305317,,7795368001853,"BRIMOPRESS 0,2 SOL. X 5 ML (BRIMONIDINA) POEN",11.14,0.1,10.026,14,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,104811,,8906130231326,BRIXFLU JBE  125MG/1MG-5 ML X 120ML (ACETAMINOFEN Y CLORFENIRAMINA) BRIXMEDIC,5.3,0.1,4.77,98,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,104336,,7591651896805,BRODILIN 0.005 MG/5ML JBE X 120 ML (CLENBUTEROL) ZUOZ PHARMA,5.02,0.1,4.518,10,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,,
TABLETAS,00522,,7592601301578,BROLAT 5MG-30MG X 10 TAB (AMBROXOL - LORATADINA) SIEGFRIED,2.9,0.1,2.61,212,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,00529,,7591818132029,BROMEXINA 4MG/5ML JBE PED X 100ML COFASA,3.8,0.1,3.42,292,2024-07-31 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,302845,,7592454891448,BROMHEXINA 4MG/5ML X 120ML  SOL. ORAL LA SANTE,2.55,0.1,2.295,60,2024-09-05 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,103844,,7598252101536,BROMURO DE IPRATROPIO 20MCG / 200DOSIS DISTRILAB,11.9,0.1,10.71,7,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,02211,,7800061001946,BROMURO DE ROCURONIO 50MG/5ML I.V AMP  BIOSANO (REFRIGERADO),6.8,0.1,6.12,26,2023-06-30 00:00:00,,0,,,,,,,,,,,,,,,,,
AMPOLLAS Y SOLUCIONES I.V,02656,,78610,BROMURO DE ROCURONIO 50MG/5ML VITALIS (REFRIGERADO),8,0.1,7.2,6,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,00538,,7592454889513,BROXOL ALERG PED/ADULT  100 CC LA SANTE,4.4,0.1,3.9600000000000004,432,2024-10-10 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,00539,,7592454000437,BROXOL FLEM ADULTO JARABE 120 CC LA SANTE,5.65,0.1,5.085000000000001,45,2024-10-03 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,00541,,7592454000444,BROXOL FLEM JBE PED 100MG/5ML X 120ML (S-CARBOXIMETILCISTEINA) LA SANTE,4.4,0.1,3.9600000000000004,381,2024-09-29 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,00543,,7592454889629,BROXOL GRIP GOTAS PEDIATRICO SABOR CEREZA 30ML LA SANTE,1.85,0.1,1.665,459,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,00542,,7592454000734,BROXOL GRIP JBE PED X 120ML LA SANTE,3.15,0.1,2.835,575,2024-10-10 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,00544,,7592454536271,BROXOL TOS ADULTO JBE 120 ML LA SANTE,4.25,0.1,3.825,676,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES Y OTROS,303829,,7592454536370,BROXOL TOS JBE PED X 120 ML LA SANTE,3.75,0.1,3.375,370,2024-08-18 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,303097,,7592090000020,BRUCEN ADULTCARE CREMA DERMOPROTECTORA ADULTO 100GR BRUPHARM,6.7744,0.1,6.09696,8,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,305043,,7592090000396,BRUCEN ANTI ACNE PH 5.5 SYNDET LOCION LIMPIADORA FACIAL X 120GR PASO 1,7.0992,0.1,6.389279999999999,1,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
MISCELANEOS,303102,,7592090000341,BRUCEN CREMA DE MANOS CON PROTECTOR SOLAR Y COLAGENO 50 GR BRUPHARM,4.582,0.1,4.1238,14,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,303101,,7592090000358,BRUCEN CREMA DE MANOS CON PROTECTOR SOLAR Y VIT E 50GR BRUPHARM,4.35,0.1,3.9149999999999996,4,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,,
