Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
115958,7591519317688,BIOCOR AMLO 40 MG - 5 MG X 10 TAB,,Calox,84,59.92,30.05.2024,,21 DÍAS,59.92,,0
115971,7591519317817,ETOXIA 90MG X 10 TAB. RECUBIERTAS,,Calox,72,111.86,30.10.2024,,21 DÍAS,111.86,,0
118091,7591519317619,LASIX 40 MG X 12 COMPRIMIDOS CALOX,,Calox,287,40.3,30.08.2025,,21 DÍAS,40.3,,0
117896,2759225300285,IBUPROFENO B.P. 400 MG X 20 TAB,,DROVEMPLUS,35,25.97,30.09.2024,,21 DÍAS,25.97,,0
115057,7592710001048,SABEMIEL CEBOLLA MORADA JARABE 180 ML,"CEBOLLA MORADA, MIEL",DROVEMPLUS,382,64.94,28.02.2024,,21 DÍAS,64.94,,0
115064,7592710001031,SABEMIEL EUCALIPTO JARABE 180 ML,"EUCALIPTO, MIEL",DROVEMPLUS,810,64.94,28.02.2024,,21 DÍAS,64.94,,0
115034,7592710001055,SABEMIEL JENGIBRE JARABE 180 ML,JENGIBRE; MIEL,DROVEMPLUS,409,64.94,28.02.2024,,21 DÍAS,64.94,,0
115035,7592710001062,SABEMIEL PLUS JARABE 180 ML,BERRO + ZABILA + MENTA + JENGIBRE + CEBOLLA MORADA +EUCALIPTO + MIEL DE ABEJA,DROVEMPLUS,450,64.94,28.02.2024,,21 DÍAS,64.94,,0
115029,7592253000997,VITAMINA C 500 MG LONGEVIT X 60 CAP,AVOBENZONA; BUTYROSPERMUM PARKII; DROMETRIZOL TRISILOXANO; ECAMSULE; ISCOTRIZINOL; TITANIO; VITAMINA E; ZEA MAIS,DROVEMPLUS,6,100,30.06.2024,,21 DÍAS,100,,0
115033,7592253000959,CALCIO-MAGNESIO-ZIN+VIT X 60 CAP,,DROVEMPLUS,87,103.9,30.06.2024,,21 DÍAS,103.9,,0
115065,7592253001000,VITAMINA C 1000 MG LONGEVITY X 60 CAP,,DROVEMPLUS,65,85.71,30.06.2024,,21 DÍAS,85.71,,0
116321,1759225300274,LOSARTAN POT 50 MG X 10 TAB X 10 BLISTER,,DROVEMPLUS,10,85.71,30.07.2024,,21 DÍAS,85.71,,0
108783,7591196003195,ACIDO ACETILSALICILICO 81 MG X 24 TAB OF,ACETILSALICILICO ACIDO,L.O. Oftalmi,223,23.65,28.02.2024,,21 DÍAS,23.65,,0
107364,7591196002563,AIRON 10 MG X 10 TAB (OFTALMI),MONTELUKAST,L.O. Oftalmi,2184,34.19,30.06.2024,,21 DÍAS,34.19,,0
107795,7591196002808,AIRON 10 MG X 30 TAB (OFTALMI),MONTELUKAST,L.O. Oftalmi,63,73.6,30.07.2024,,21 DÍAS,73.6,,0
107185,7591196002549,AIRON 5 MG X 10 TAB MAST PED  (OFTALMI),MONTELUKAST,L.O. Oftalmi,1174,30.04,30.05.2024,,21 DÍAS,30.04,,0
107365,7591196002693,ALERGOT 0.05 % SOL OFTAL 5 ML (OFTALMI),,L.O. Oftalmi,146,76.55,30.09.2024,,21 DÍAS,76.55,,0
109451,7591196003430,ALFADYN 0.20% X 5 ML,BRIMONIDINE,L.O. Oftalmi,493,90.12,30.03.2024,,21 DÍAS,90.12,,0
116080,7591196007209,APIRET SUPOSITORIOS 250MG X 6,PARACETAMOL,L.O. Oftalmi,215,39.03,30.08.2024,,21 DÍAS,39.03,,0
107136,7591196002464,AZACARD 81 MG X 30  TAB (OFTALMI),ACETAZOLAMIDA,L.O. Oftalmi,251,30,30.07.2024,,21 DÍAS,30,,0
107035,7591196002471,AZACARD 81 MG X 60 TAB (OFTALMI),ACETAZOLAMIDA,L.O. Oftalmi,127,47.3,28.02.2024,,21 DÍAS,47.3,,0
115868,7591196007162,BUDECORT INH 10 ML,,L.O. Oftalmi,1487,81.04,30.07.2024,0.05,21 DÍAS,76.988,,0
114903,7591196006134,BUDENAS 32 MG/ 15ML SUSP NASAL GOT,BUDESONIDA,L.O. Oftalmi,296,92.3,30.03.2024,,21 DÍAS,92.3,,0
117264,7591196000644,BUDENAS SUSP P/ATOMIZ NASAL 100M/200DOSI,BUDESONIDA,L.O. Oftalmi,179,110.74,30.05.2024,,21 DÍAS,110.74,,0
100926,7591196000071,CLARASOL 15 ML GOT,ÁCIDO BÓRICO; NAFAZOLINA,L.O. Oftalmi,1027,39.23,30.07.2024,,21 DÍAS,39.23,,0
103466,7591196000095,CLARIX NASAL 15 ML SOL SPRAY,OXIMETAZOLINA,L.O. Oftalmi,228,52.88,30.04.2027,,21 DÍAS,52.88,,0
103467,7591196000101,CLARIX PED 15 NASAL ML GOT (R),OXIMETAZOLINA,L.O. Oftalmi,285,48.57,30.03.2026,,21 DÍAS,48.57,,0
100927,7591196000088,CLARIX SOLUCION OFT 15 ML,OXIMETAZOLINA,L.O. Oftalmi,141,24.42,30.05.2026,,21 DÍAS,24.42,,0
112118,7591196004604,"CORTYNASE 0,05% 50 MCG 140 DOSIS REFORM",,L.O. Oftalmi,1360,96.64,30.09.2024,0.05,21 DÍAS,91.80799999999999,,0
103469,7591196000149,CROMOFTAL 4% 10ML SOLUC RINO-OCULAR,CROMOGLÍCICO ÁCIDO,L.O. Oftalmi,372,47.39,30.07.2023,,21 DÍAS,47.39,,0
108700,7591196002969,DESLORAT  5 MG X 10 TAB,DESLORATADINA,L.O. Oftalmi,573,23.52,30.05.2024,,21 DÍAS,23.52,,0
109110,7591196002976,DESLORAT  5 MG X 20 TAB,DESLORATADINA,L.O. Oftalmi,395,41.61,30.06.2024,,21 DÍAS,41.61,,0
110728,7591196004161,"DESLORAT 0,5 MG/ML X 60 ML",DESLORATADINA,L.O. Oftalmi,871,42.05,30.05.2024,,21 DÍAS,42.05,,0
115568,7591196007230,DICLOFENAC POT 50 MG X 10 TAB (OFTALMI),DICLOFENAC,L.O. Oftalmi,4302,13.48,30.07.2024,0.35,21 DÍAS,8.762,,0
117956,7591196006240,DICLOFENAC POTASICO 50MG X 30TAB (OFTALM,,L.O. Oftalmi,1209,34.34,30.07.2024,0.35,21 DÍAS,22.321000000000005,,0
104256,7591196000583,DOBET 5 ML SOL OFT,DORZOLAMIDA; TIMOLOL,L.O. Oftalmi,754,76.36,30.06.2024,,21 DÍAS,76.36,,0
100935,7591196002204,DUOVENT SOLUCION P/INHALAR 15 ML,FENOTEROL; BROMURO DE IPRATROPIO,L.O. Oftalmi,699,96.96,30.04.2024,,21 DÍAS,96.96,,0
116676,7591196001726,FISIOLIN NEBULIZADOR 26ML 260 DOSIS,,L.O. Oftalmi,17,65.9,30.10.2024,,21 DÍAS,65.9,,0
108354,7591196000255,GARABET 5 ML GOT,BETAMETASONA; GENTAMICINA,L.O. Oftalmi,187,66.96,30.12.2024,,21 DÍAS,66.96,,0
118120,7591196006127,KEPRORET 1 MG/ML 120 ML,,L.O. Oftalmi,540,55.08,30.08.2025,,21 DÍAS,55.08,,0
114336,7591196004758,LEVORAT 5 MG X 10 TAB  (OFTALMI),LA LEVOCETIRIZINA,L.O. Oftalmi,249,27.49,30.05.2025,,21 DÍAS,27.49,,0
108906,7591196002990,LORATADINA 10 MG X 10 TAB (OFTALMI),LORATADINA,L.O. Oftalmi,2492,13.92,30.03.2024,0.1,21 DÍAS,12.528,,0
117285,7591196006219,LORATADINA 10MG DISP. 25 BLISTER X 5 TAB,LORATADINA,L.O. Oftalmi,132,141.3,30.08.2023,0.2,21 DÍAS,113.04,,0
114415,7591196004475,"LORECORT 1 MG/0,05 MG X 60 ML SOL ORAL",*LORATADINA*,L.O. Oftalmi,480,68.84,30.07.2024,,21 DÍAS,68.84,,0
107227,7591196001078,"MELOXICAM 7,5 MG X 10 COMP OFTALMI",MELOXICAM,L.O. Oftalmi,278,32.65,30.10.2023,,21 DÍAS,32.65,,0
117032,7591196003447,MONTELUKAST 10 MG X 30 TAB (OFTALMI),MONTELUKAST,L.O. Oftalmi,315,70.06,30.06.2024,,21 DÍAS,70.06,,0
110812,7591196004093,MOVIMEX 15 MG X 10 TAB,MELOXICAM,L.O. Oftalmi,315,39.83,30.10.2023,,21 DÍAS,39.83,,0
110811,7591196004109,"MOVIMEX 7,5 MG X 10 TAB",MELOXICAM,L.O. Oftalmi,266,37.16,30.05.2024,,21 DÍAS,37.16,,0
115250,7591196006110,MOXIDEX 5ML SOL OFT,DEXAMETHASONE; MOXIFLOXACINO,L.O. Oftalmi,173,95.82,30.04.2025,,21 DÍAS,95.82,,0
115501,7591196003409,MYDROX 5ML,TROPICAMIDA,L.O. Oftalmi,9,75.39,30.06.2025,,21 DÍAS,75.39,,0
108702,7591196003140,"NAS 0,1% AD X 15 ML GOT",NAFAZOLINA,L.O. Oftalmi,2250,26.65,28.02.2024,0.05,21 DÍAS,25.3175,,0
110993,7591196003942,"OPAT 0,1% X 5 ML SOL",OLOPATADINA,L.O. Oftalmi,277,65.9,30.05.2024,,21 DÍAS,65.9,,0
115383,7591196007193,PERIDONT (SOL.TOPICA BUCAL) 240ML,CLORHEXIDINA,L.O. Oftalmi,153,50.27,30.07.2024,,21 DÍAS,50.27,,0
106840,7591196002273,QUINOCORT  5 ML (OFTALMI),,L.O. Oftalmi,143,80.05,30.06.2024,,21 DÍAS,80.05,,0
100950,7591196000439,QUINOFTAL 5 ML (OFTALMI),CIPROFLOXACINA,L.O. Oftalmi,305,59.97,30.01.2024,,21 DÍAS,59.97,,0
109449,7591196003416,QUINOMAX X  5 ML (OFTALMI),,L.O. Oftalmi,353,76.09,30.07.2024,,21 DÍAS,76.09,,0
117641,7591196006288,QUINOTIC SOLUCIÓN ÓTICA 4 ML,,L.O. Oftalmi,147,65.99,30.07.2024,,21 DÍAS,65.99,,0
112482,7591196003287,TE CAPS 150 MG X 30 CAP (TE VERDE),,L.O. Oftalmi,137,45.44,28.02.2024,,21 DÍAS,45.44,,0
109744,7591196000491,TOBRASOL 5 ML GOT,,L.O. Oftalmi,857,38.4,30.07.2024,,21 DÍAS,38.4,,0
103473,7591196000873,TOBRASOL 7.5 GR UNG *,TOBRAMICINA,L.O. Oftalmi,239,64.29,30.06.2023,,21 DÍAS,64.29,,0
107675,7591196002761,TODENAC 5 ML SOL OFTALMICA,DICLOFENAC; TOBRAMICINA,L.O. Oftalmi,351,66.61,28.02.2024,,21 DÍAS,66.61,,0
100971,7591196000897,TODEX UNG 7.5 GR,DEXAMETHASONE; TOBRAMICINA,L.O. Oftalmi,69,80.47,30.11.2023,,21 DÍAS,80.47,,0
100959,7591196000606,VENTICORT AEROSOL 200 DOSIS,BECLOMETASONA; SALBUTAMOL,L.O. Oftalmi,52,127.22,30.11.2023,,21 DÍAS,127.22,,0
100963,7591196000712,VITADYN C 10 TAB. EFERVESC MANDARINA 1G,LA VITAMINA DEL COMPLEJO B,L.O. Oftalmi,107,39.69,30.10.2023,,21 DÍAS,39.69,,0
100956,7591196000545,VITADYN C 10 TAB. EFERVESCENT NARANJA 1G,LA VITAMINA DEL COMPLEJO B,L.O. Oftalmi,91,39.69,30.04.2024,,21 DÍAS,39.69,,0
103474,7591196000576,VITADYN C F/TROP MAST 500 MG 24X10 TAB,LA VITAMINA DEL COMPLEJO B,L.O. Oftalmi,40,436.1,30.05.2024,,21 DÍAS,436.1,,0
100962,7591196000705,VITADYN C GRAP FRUIT EFERV S/AZUCAR X 10,,L.O. Oftalmi,96,39.58,30.08.2023,,21 DÍAS,39.58,,0
107549,7591196002396,VITADYN C NARANJA  1 G X 5 TAB EFERV,LA VITAMINA DEL COMPLEJO B,L.O. Oftalmi,451,21.73,30.07.2023,,21 DÍAS,21.73,,0
100942,7591196000323,MARADEX 5 ML GOT,,L.O. Oftalmi,293,61.32,30.07.2024,,21 DÍAS,61.32,,0
100947,7591196000392,OFTAINE 15 ML (OFTALMI),,L.O. Oftalmi,382,88.96,28.02.2024,,21 DÍAS,88.96,,0
103470,7591196001603,"MATILOL 0,50% 6 ML GOT OFT (R)",,L.O. Oftalmi,179,40.44,30.07.2024,,21 DÍAS,40.44,,0
105268,7591196000460,SOLTIN 15 ML SOL,,L.O. Oftalmi,312,52.56,28.02.2024,,21 DÍAS,52.56,,0
107228,7591196001146,MELOXICAM 15 MG X 10 COMP OFTALMI,,L.O. Oftalmi,280,37.88,30.10.2024,,21 DÍAS,37.88,,0
107363,7591196002136,GENTAMICINA SOL OFTAL 5 ML  (OFTALMI),,L.O. Oftalmi,110,58.56,30.08.2024,,21 DÍAS,58.56,,0
108355,7591196000514,TODEX SUSPENSIÓN OFTÁLMICA 5 ML,,L.O. Oftalmi,4365,42.97,30.10.2024,,21 DÍAS,42.97,,0
109169,7591196003171,CLARIX GOTAS NASALES 15 ML. ADULTO,,L.O. Oftalmi,673,48.57,30.03.2027,,21 DÍAS,48.57,,0
113793,7591196004499,"DICLORET 1,8 MG/ML X 60 ML SUS (OFTALMI)",,L.O. Oftalmi,215,55.08,30.10.2024,,21 DÍAS,55.08,,0
115567,7591196007155,APIRET 180MG/5ML JBE X 60 ML,,L.O. Oftalmi,4304,23.01,30.11.2024,,21 DÍAS,23.01,,0
116988,7592710003707,ADELGASEN 400 MG X 30 CAP,ÁCIDO BÓRICO; ERGOCALCIFEROL; RETINOL; ZINC,Lab. Herbaplant C.A,64,96.96,30.06.2025,,21 DÍAS,96.96,,0
114998,7592710000362,ANAMU (MAPURITE) 400 MG X 60 CAP HERBAPL,,Lab. Herbaplant C.A,137,90.78,30.10.2023,,21 DÍAS,90.78,,0
116989,7592710003721,ARTYPLANT 400 MG X 30 CAP,,Lab. Herbaplant C.A,38,96.95,30.08.2024,,21 DÍAS,96.95,,0
115005,7592710000386,ARTYPLANT 400 MG X 60 CAP HERBAPLANT,,Lab. Herbaplant C.A,11,141.38,30.01.2024,,21 DÍAS,141.38,,0
115117,7592710001277,BEUSAN EXPECTORANTE JBE 240 ML,LECHES INFANT,Lab. Herbaplant C.A,27,80.82,30.06.2024,,21 DÍAS,80.82,,0
115119,7592710001253,BEUSAN PLUS 11 PLANTAS JBE 240 ML,LECHES INFANT,Lab. Herbaplant C.A,80,80.82,30.08.2024,,21 DÍAS,80.82,,0
116994,7592710003837,COLA DE CABALLO 500 MG X 30 CAP,,Lab. Herbaplant C.A,33,66.65,30.07.2024,,21 DÍAS,66.65,,0
116440,7592710000515,DELGAPLANT X 60 CAP,,Lab. Herbaplant C.A,168,141.38,28.02.2024,,21 DÍAS,141.38,,0
116995,7592710003912,ENERGYPLANT 450 MG X 30 CAP,,Lab. Herbaplant C.A,106,96.95,30.07.2024,,21 DÍAS,96.95,,0
114750,7592710000614,GYMEN'S X 60 CAP HERBAPLANT,*GINSENG*,Lab. Herbaplant C.A,79,141.38,30.07.2023,,21 DÍAS,141.38,,0
114749,7592710000621,GYNKGO BILOBA X 60 CAP HERBAPLANT,*GINKGO BILOBA*,Lab. Herbaplant C.A,88,121.23,30.05.2025,,21 DÍAS,121.23,,0
116448,7592710002205,HERBAKIDS JARABE X 180 ML,POLEO; BERRO; TOTUMO; ENELDO; MENTA; GERANIO; ECHINACEA),Lab. Herbaplant C.A,13,70.77,30.03.2023,,21 DÍAS,70.77,,0
117001,7592710004018,LINAZA 500 MG X 30 CAP,,Lab. Herbaplant C.A,83,66.58,30.06.2025,,21 DÍAS,66.58,,0
116450,7592710000713,LINAZA 500 MG X 60 CAP,,Lab. Herbaplant C.A,136,90.78,30.10.2023,,21 DÍAS,90.78,,0
117003,7592710004025,MACA 500 MG X 30 CAP,,Lab. Herbaplant C.A,31,90.83,30.07.2024,,21 DÍAS,90.83,,0
117002,7592710004049,MUXER 500 MG X 30 CAP,,Lab. Herbaplant C.A,84,96.95,30.07.2024,,21 DÍAS,96.95,,0
114920,7592710000829,QUINCHONCHO 300 MG X 60 CAP HERBAPLANT,,Lab. Herbaplant C.A,77,90.88,30.10.2023,,21 DÍAS,90.88,,0
116446,7592710001116,RIÑOCARE X 60 CAP,,Lab. Herbaplant C.A,155,141.38,30.10.2023,,21 DÍAS,141.38,,0
116444,7592710000904,UÑA DE GATO 430 MG X 60 CAP,,Lab. Herbaplant C.A,3,100.94,30.03.2024,,21 DÍAS,100.94,,0
116443,7592710000928,VALERIANA 400 MG X 60 CAP,,Lab. Herbaplant C.A,3,90.88,30.05.2024,,21 DÍAS,90.88,,0
114757,7592710000935,VENACARE X 60 CAP HERBAPLANT,,Lab. Herbaplant C.A,62,141.38,30.10.2023,,21 DÍAS,141.38,,0
116906,7592710004261,ZABILA 250MG + LINAZA 250MG X 30 CAP,,Lab. Herbaplant C.A,32,72.71,30.05.2025,,21 DÍAS,72.71,,0
116442,7592710001000,ZABILA 250MG + LINAZA 250MG X 60 CAP,,Lab. Herbaplant C.A,76,100.94,30.07.2024,,21 DÍAS,100.94,,0
116441,7592710001017,ZARZAPARRILLA 450 MG X 60 CAP,,Lab. Herbaplant C.A,77,90.88,28.02.2024,,21 DÍAS,90.88,,0
116904,7592710004278,ZARZAPARRILLA 450MG X 30 CAPSULAS,,Lab. Herbaplant C.A,82,66.65,30.08.2024,,21 DÍAS,66.65,,0
116998,7592710003974,GINKGO BILOBA 300 MG X 30 CAP,GINKGO BILOBA,Lab. Herbaplant C.A,21,84.86,30.08.2025,,21 DÍAS,84.86,,0
117004,7592710004063,ÑANE SALVAJE 365 MG X 30 CAP,,Lab. Herbaplant C.A,114,84.86,30.06.2025,,21 DÍAS,84.86,,0
115006,7592710000478,CHANCA PIEDRA 400 MG X 60 CAP HERBAPLANT,,Lab. Herbaplant C.A,84,121.23,30.09.2025,,21 DÍAS,121.23,,0
115008,7592710000799,PIRA+GINKGO BILOBA 500MG X 60 CAP HERBAP,,Lab. Herbaplant C.A,81,121.23,30.10.2025,,21 DÍAS,121.23,,0
101692,7591619102016,HELAL 200 MG X 2 COM,ALBENDAZOL,Megalabs,121,20.78,28.02.2024,,21 DÍAS,20.78,,0
101701,7591619501024,ACIDO FOLICO 10 MG X 20 TAB KLINOS,ÁCIDO FÓLICO,Megalabs,1076,32.47,30.06.2025,,21 DÍAS,32.47,,0
101702,7591619501031,ACIDO FOLICO X 15 ML GOT  KLINOS,ÁCIDO FÓLICO,Megalabs,621,80.52,30.04.2025,,21 DÍAS,80.52,,0
101703,7591619501017,ACIDO FOLICO 5 MG X 20 COM  KLINOS,ÁCIDO FÓLICO,Megalabs,951,15.58,30.07.2024,,21 DÍAS,15.58,,0
101709,7591619514024,VIT. B12 500 MG X 20 CAP (KLINOS),LA VITAMINA DEL COMPLEJO B,Megalabs,34,96.1,30.01.2025,,21 DÍAS,96.1,,0
101726,7591955001370,KELFEN X 20 COMPDO,KETOPROFENO,Megalabs,19,67.53,28.02.2026,,21 DÍAS,67.53,,0
101790,7591955000090,"CLENBUNAL 0,020 MG X 10 TAB",CLENBUTEROL,Megalabs,509,44.16,30.03.2024,,21 DÍAS,44.16,,0
101791,7591955000106,"CLENBUNAL 0,020 MG X 20 TAB",CLENBUTEROL,Megalabs,109,57.14,30.03.2024,,21 DÍAS,57.14,,0
101792,7591955000113,"CLENBUNAL PED 0,005 MG 120 ML JAR",CLENBUTEROL,Megalabs,34,58.44,30.03.2024,,21 DÍAS,58.44,,0
101793,7591955000120,"CLENBUNAL ADU 0,010 MG 120 ML JAR",CLENBUTEROL,Megalabs,128,68.83,30.06.2024,,21 DÍAS,68.83,,0
101796,7591955000151,CLENBUXOL AD  120 ML  JBE,AMBROXOL; CLENBUTEROL,Megalabs,122,77.92,30.07.2024,,21 DÍAS,77.92,,0
101797,7591955000168,CLENBUXOL PED  120 ML,AMBROXOL; CLENBUTEROL,Megalabs,81,77.92,30.03.2024,,21 DÍAS,77.92,,0
101811,7591955000496,FLODONT EN FILMORASE 15 G UNG BUCAL,BENCIDAMINA,Megalabs,62,44.16,30.04.2024,,21 DÍAS,44.16,,0
101836,7591955001271,FERGANIC 15 ML GOT,FERRITINA,Megalabs,240,81.82,30.06.2024,,21 DÍAS,81.82,,0
101837,7591955001288,GULAPER 250MG/5ML X 120 ML JAR ADULTO,CARBOCISTEÍNA,Megalabs,351,94.81,30.08.2024,,21 DÍAS,94.81,,0
101838,7591955001295,GULAPER PED 120 ML JAR,CARBOCISTEÍNA,Megalabs,698,90.91,30.08.2024,,21 DÍAS,90.91,,0
101850,7591955001639,TOLNAFTAN 30 G CREMA,TOLNAFTATO,Megalabs,196,68.83,30.05.2025,,21 DÍAS,68.83,,0
101861,7591955002421,FERGANIC 40 MG X 14 CAPS,FERRITINA,Megalabs,235,107.79,28.02.2025,,21 DÍAS,107.79,,0
101862,7591955002452,GRAUSIN 120 ML JAR,CIANOCOBALAMINA; NICOTINAMIDA; PIRIDOXINA; RIBOFLAVINA; TIAMINA,Megalabs,41,81.82,30.05.2024,,21 DÍAS,81.82,,0
102638,7591955002278,POLI-OTICO 5 ML GOT,CLORURO DE BENZALCONIO; DEXAMETHASONE; NEOMICINA; POLIMIXINA B,Megalabs,270,81.82,30.05.2025,,21 DÍAS,81.82,,0
103016,7591619000985,DERMOSUPRIL  0.1% 15 CRE,CLIOQUINOL; DESONIDE,Megalabs,97,107.79,30.07.2027,,21 DÍAS,107.79,,0
103017,7591619520865,DERMOSUPRIL 0.05% 15 CRE,CLIOQUINOL; DESONIDE,Megalabs,74,102.6,30.03.2026,,21 DÍAS,102.6,,0
103018,7703281009412,EMOLIN NEO EMULSION 240 GR,DEXPANTENOL; ÁCIDO HIALURÓNICO; VITAMINA E,Megalabs,7,348.05,30.03.2024,,21 DÍAS,348.05,,0
103033,7591619000633,DERMOSUPRIL LOC CAPILAR 1%  30 ML,,Megalabs,27,125.97,30.06.2025,,21 DÍAS,125.97,,0
103034,7703333007007,BETARRETIN 0.05% LOCION X 60 ML,TRETINOÍNA,Megalabs,38,203.9,28.02.2025,,21 DÍAS,203.9,,0
103035,7591619517834,BETARRETIN 0.25% GEL X 30 GR,TRETINOÍNA,Megalabs,36,140.26,30.04.2024,,21 DÍAS,140.26,,0
103036,7591619517841,"BETARRETIN 0,25% 30 GR CRE",TRETINOÍNA,Megalabs,56,125.97,30.03.2026,,21 DÍAS,125.97,,0
103175,7591619520605,LODIPIN 5 MG X 10 COM,AMLODIPINO,Megalabs,581,23.38,30.04.2024,,21 DÍAS,23.38,,0
103179,7730698394183,TAUCARON 15 MG X  10 COM,MELOXICAM,Megalabs,88,38.96,30.11.2024,,21 DÍAS,38.96,,0
103452,7591619505015,BACITRACINA 15 G UNGTO (KLINOS),NEOMICINA/BACITRACINA ,Megalabs,196,50.65,28.02.2026,,21 DÍAS,50.65,,0
103459,7795368001785,POENTOBRAL 5 ML GOT,TOBRAMICINA,Megalabs,161,61.04,30.12.2023,,21 DÍAS,61.04,,0
103463,7591619514017,VIT. B12 250 MG X 20 CAP  (KLINOS),LA VITAMINA DEL COMPLEJO B,Megalabs,24,67.53,30.11.2023,,21 DÍAS,67.53,,0
103689,7591955000045,BARGONIL X 10 GR UNG RECTAL,LIDOCAÍNA; MUCOPOLISACARIDASAS; TRIBENOSIDE,Megalabs,777,159.74,30.05.2026,,21 DÍAS,159.74,,0
103690,7591955000052,BARGONIL X 30 GR UNG RECTAL,LIDOCAÍNA; MUCOPOLISACARIDASAS; TRIBENOSIDE,Megalabs,165,250.65,30.01.2026,,21 DÍAS,250.65,,0
103862,7591955001677,KELFEN 2.5% 30 GR GEL,KETOPROFENO,Megalabs,79,75.32,30.07.2024,,21 DÍAS,75.32,,0
104449,7591955000755,TIALIN 50 MG X 10 COMP,SERTRALINA,Megalabs,21,61.04,30.07.2023,,21 DÍAS,61.04,,0
104450,7591955000854,TIALIN 50 MG X 30 COMP,SERTRALINA,Megalabs,18,128.57,30.01.2025,,21 DÍAS,128.57,,0
104582,7594000490617,RIDAL 2 MG X 20 COMP,RISPERIDONA,Megalabs,22,81.82,30.04.2026,,21 DÍAS,81.82,,0
104583,7594000490624,RIDAL 3 MG X 20 COMP,RISPERIDONA,Megalabs,22,114.29,28.02.2025,,21 DÍAS,114.29,,0
104584,7594000490655,SERLINE 50 MG X 10 TAB,SERTRALINA,Megalabs,86,61.04,30.11.2023,,21 DÍAS,61.04,,0
104586,7594000490846,MIGRAVAL 100 MG X 2 COMP,SUMATRIPTÁN,Megalabs,30,148.05,30.06.2025,,21 DÍAS,148.05,,0
104709,7795368001679,GLAUCOTENSIL T 5 ML SOL,*DORZOLAMIDA*,Megalabs,189,184.42,30.11.2024,,21 DÍAS,184.42,,0
104710,7795368001686,GLAUCOTENSIL D 2% 5 ML SOL,*DORZOLAMIDA*,Megalabs,170,166.23,30.12.2024,,21 DÍAS,166.23,,0
104910,7591955558270,NEFROTAL H 50 MG/12.5 MG X 14 COMP,HIDROCLOROTIAZIDA; LOSARTAN,Megalabs,230,44.16,30.05.2025,,21 DÍAS,44.16,,0
105595,7591619163031,ACIDO FOLICO AFOKLIN 10MG/ML X15 ML GTAS,ÁCIDO FÓLICO,Megalabs,707,80.52,30.06.2025,,21 DÍAS,80.52,,0
105674,7591619163024,ACIDO FOLICO AFOKLIN 10 MG X 20 COMP,ÁCIDO FÓLICO,Megalabs,787,32.47,30.10.2024,,21 DÍAS,32.47,,0
106310,7591955002797,FERGANIC-FOLIC X 20 TAB MASTI,FERRITINA; ÁCIDO FÓLICO,Megalabs,237,110.39,30.07.2026,,21 DÍAS,110.39,,0
106312,7591955002803,FERGANIC-FOLIC 120 ML JAR,FERRITINA; ÁCIDO FÓLICO,Megalabs,252,190.91,30.07.2025,,21 DÍAS,190.91,,0
106521,7591619518671,DORIXINA FLEX 125 MG X 10 COMP,CLONIXINA; CICLOBENZAPRINA,Megalabs,720,127.27,30.04.2025,,21 DÍAS,127.27,,0
106552,7594000491164,NAFINA 1% X 15 G,TERBINAFINA,Megalabs,91,68.83,30.05.2024,,21 DÍAS,68.83,,0
106671,7795368001761,POENKERAT 5 ML GOT (KLINOS),KETOROLAC TROMETAMINA,Megalabs,53,103.9,30.11.2024,,21 DÍAS,103.9,,0
107036,7591619518688,MIGRADORIXINA X 10 COMP,CLONIXINA; ERGOTAMINA,Megalabs,110,93.51,30.09.2024,,21 DÍAS,93.51,,0
107127,7594000490495,ONDANSETRON 2MG/ML X 1 AMP 2 ML (4MG),ONDANSETRÓN,Megalabs,37,42.86,28.02.2026,,21 DÍAS,42.86,,0
107128,7594000490501,ONDANSETRON 2MG/ML X 1 AMP 4 ML (8MG),ONDANSETRÓN,Megalabs,10,67.53,28.02.2026,,21 DÍAS,67.53,,0
107129,7594000490471,ONDANSETRON 4 MG X 10 COMP,ONDANSETRÓN,Megalabs,10,80.52,30.03.2024,,21 DÍAS,80.52,,0
107131,7594000490488,ONDANSETRON 8 MG X 10 COMP,ONDANSETRÓN,Megalabs,34,114.29,30.03.2024,,21 DÍAS,114.29,,0
107135,7591955000762,TRIDETARMON 15 G CRE,BETAMETASONA; CLIOQUINOL; GENTAMICINA,Megalabs,246,107.79,30.04.2024,,21 DÍAS,107.79,,0
108120,7703332003147,DERMOSUPRIL 0.05% 120 ML EMULSION,DESONIDE,Megalabs,17,225.97,30.03.2025,,21 DÍAS,225.97,,0
108121,7591619520872,DERMOSUPRIL C 0.1%/ 3 % CREMA TUBO X 1,CLIOQUINOL; DESONIDE,Megalabs,43,146.75,30.06.2025,,21 DÍAS,146.75,,0
108471,7591619163017,ACIDO FOLICO AFOKLIN 5 MG X 20 COM,ÁCIDO FÓLICO,Megalabs,124,15.58,30.09.2024,,21 DÍAS,15.58,,0
108556,7591619517858,"BETARRETIN 0,05% 30 GR CRE",TRETINOÍNA,Megalabs,61,153.25,28.03.2026,,21 DÍAS,153.25,,0
